group	fill	y	showSelected1
1	#000000	0.750325174312847	sous-entraînement
1	#00BFFF	0.628547926528538	validation
1	#000000	0.737161883732232	sous-entraînement
1	#FF0000	0.522401498908509	test
1	#00BFFF	0.444532173116636	validation
1	#000000	0.643472288333683	sous-entraînement
1	#00BFFF	0	validation
1	#000000	0.483814201119919	sous-entraînement
1	#FF0000	0.715653549684444	test
1	#00BFFF	0.652550422093696	validation
1	#000000	0.370891553065639	sous-entraînement
1	#00BFFF	0.890492705531539	validation
1	#000000	0.374725860743466	sous-entraînement
1	#FF0000	0.177013770768175	test
1	#00BFFF	0.0834557002908884	validation
1	#000000	0.134980792025924	sous-entraînement
1	#00BFFF	0.27158042971536	validation
1	#000000	0.479107226976368	sous-entraînement
1	#FF0000	0.67553493293827	test
1	#00BFFF	0.384966499105229	validation
1	#000000	0.844689269989497	sous-entraînement
1	#00BFFF	0.256813271800206	validation
1	#000000	0.437234736538979	sous-entraînement
1	#FF0000	0.27030101712254	test
1	#00BFFF	0.579229407439741	validation
1	#000000	0.213403196533271	sous-entraînement
1	#00BFFF	0.46108349208813	validation
1	#000000	0.685458522027474	sous-entraînement
1	#FF0000	0.176442780979988	test
1	#00BFFF	0.827536323478628	validation
1	#000000	0.367236827758098	sous-entraînement
1	#00BFFF	0.78615757298052	validation
1	#000000	0.358958737545605	sous-entraînement
1	#FF0000	0.340907506171988	test
1	#00BFFF	0.460148414648053	validation
1	#000000	0.887147714442755	sous-entraînement
1	#00BFFF	0.783789473890132	validation
1	#000000	0.401310181245349	sous-entraînement
1	#FF0000	0.729579979272874	test
1	#00BFFF	0.871613170431128	validation
1	#000000	0.385608891967457	sous-entraînement
1	#00BFFF	0.724354843121087	validation
1	#000000	0.402084924778991	sous-entraînement
1	#FF0000	0.2936118468047	test
1	#00BFFF	0.682785550823367	validation
1	#000000	0.283135696019107	sous-entraînement
1	#00BFFF	0.65943771136367	validation
1	#000000	0.086938149015788	sous-entraînement
1	#FF0000	0.245671070193034	test
1	#00BFFF	0.075494091001491	validation
1	#000000	0.274700221115611	sous-entraînement
1	#00BFFF	0.0250743648431788	validation
1	#000000	0.559670942803826	sous-entraînement
1	#FF0000	0.870935041566854	test
1	#00BFFF	0.703546569756804	validation
1	#000000	0.732614323515174	sous-entraînement
1	#00BFFF	0.439664539597942	validation
1	#000000	0.364739915835936	sous-entraînement
1	#FF0000	0.774808426233608	test
1	#00BFFF	0.537289861359561	validation
1	#000000	0.231994866642373	sous-entraînement
1	#00BFFF	0.438291075985295	validation
1	#000000	0.640207922652036	sous-entraînement
1	#FF0000	0.918245145156604	test
1	#00BFFF	0.20224534815742	validation
1	#000000	0.89714654708942	sous-entraînement
1	#00BFFF	0.880182748428471	validation
1	#000000	0.67248933953881	sous-entraînement
1	#FF0000	0.577428342824654	test
1	#00BFFF	0.123687854855275	validation
1	#000000	0.190322764615994	sous-entraînement
1	#00BFFF	0.194614382564802	validation
1	#000000	0.678420137759133	sous-entraînement
1	#FF0000	0.357284208288366	test
1	#00BFFF	0.74562295191123	validation
1	#000000	0.514872277062781	sous-entraînement
1	#00BFFF	0.760718249993687	validation
1	#000000	1	sous-entraînement
1	#FF0000	0.373142308532612	test
1	#00BFFF	0.780002174664953	validation
1	#000000	0.816127113303873	sous-entraînement
1	#00BFFF	0.204383184412078	validation
1	#000000	0.621631510558441	sous-entraînement
1	#FF0000	0.121532946353444	test
1	#00BFFF	0.296218470024863	validation
1	#000000	0.337464769282013	sous-entraînement
1	#00BFFF	0.0977362572688758	validation
1	#000000	0.407720217703797	sous-entraînement
1	#FF0000	0.796341650919265	test
1	#00BFFF	0.265404124360311	validation
1	#000000	0.39523995953579	sous-entraînement
1	#00BFFF	0.552642888959551	validation
1	#000000	0.483725616046537	sous-entraînement
1	#FF0000	0.222640885666713	test
1	#00BFFF	0.795675916638905	validation
1	#000000	0.614549540629813	sous-entraînement
1	#00BFFF	0.759228066496503	validation
1	#000000	0.106250766848765	sous-entraînement
1	#FF0000	0.740961715840969	test
1	#00BFFF	0.39623411601801	validation
1	#000000	0.750325174312847	sous-entraînement
1	#00BFFF	0.628547926528538	validation
1	#000000	0.737161883732232	sous-entraînement
1	#FF0000	0.522401498908509	test
1	#00BFFF	0.444532173116636	validation
1	#000000	0.643472288333683	sous-entraînement
1	#00BFFF	0	validation
1	#000000	0.483814201119919	sous-entraînement
1	#FF0000	0.715653549684444	test
1	#00BFFF	0.652550422093696	validation
1	#000000	0.370891553065639	sous-entraînement
1	#00BFFF	0.890492705531539	validation
1	#000000	0.374725860743466	sous-entraînement
1	#FF0000	0.177013770768175	test
1	#00BFFF	0.0834557002908884	validation
1	#000000	0.134980792025924	sous-entraînement
1	#00BFFF	0.27158042971536	validation
1	#000000	0.479107226976368	sous-entraînement
1	#FF0000	0.67553493293827	test
1	#00BFFF	0.384966499105229	validation
1	#000000	0.844689269989497	sous-entraînement
1	#00BFFF	0.256813271800206	validation
1	#000000	0.437234736538979	sous-entraînement
1	#FF0000	0.27030101712254	test
1	#00BFFF	0.579229407439741	validation
1	#000000	0.213403196533271	sous-entraînement
1	#00BFFF	0.46108349208813	validation
1	#000000	0.685458522027474	sous-entraînement
1	#FF0000	0.176442780979988	test
1	#00BFFF	0.827536323478628	validation
1	#000000	0.367236827758098	sous-entraînement
1	#00BFFF	0.78615757298052	validation
1	#000000	0.358958737545605	sous-entraînement
1	#FF0000	0.340907506171988	test
1	#00BFFF	0.460148414648053	validation
1	#000000	0.887147714442755	sous-entraînement
1	#00BFFF	0.783789473890132	validation
1	#000000	0.401310181245349	sous-entraînement
1	#FF0000	0.729579979272874	test
1	#00BFFF	0.871613170431128	validation
1	#000000	0.385608891967457	sous-entraînement
1	#00BFFF	0.724354843121087	validation
1	#000000	0.402084924778991	sous-entraînement
1	#FF0000	0.2936118468047	test
1	#00BFFF	0.682785550823367	validation
1	#000000	0.283135696019107	sous-entraînement
1	#00BFFF	0.65943771136367	validation
1	#000000	0.086938149015788	sous-entraînement
1	#FF0000	0.245671070193034	test
1	#00BFFF	0.075494091001491	validation
1	#000000	0.274700221115611	sous-entraînement
1	#00BFFF	0.0250743648431788	validation
1	#000000	0.559670942803826	sous-entraînement
1	#FF0000	0.870935041566854	test
1	#00BFFF	0.703546569756804	validation
1	#000000	0.732614323515174	sous-entraînement
1	#00BFFF	0.439664539597942	validation
1	#000000	0.364739915835936	sous-entraînement
1	#FF0000	0.774808426233608	test
1	#00BFFF	0.537289861359561	validation
1	#000000	0.231994866642373	sous-entraînement
1	#00BFFF	0.438291075985295	validation
1	#000000	0.640207922652036	sous-entraînement
1	#FF0000	0.918245145156604	test
1	#00BFFF	0.20224534815742	validation
1	#000000	0.89714654708942	sous-entraînement
1	#00BFFF	0.880182748428471	validation
1	#000000	0.67248933953881	sous-entraînement
1	#FF0000	0.577428342824654	test
1	#00BFFF	0.123687854855275	validation
1	#000000	0.190322764615994	sous-entraînement
1	#00BFFF	0.194614382564802	validation
1	#000000	0.678420137759133	sous-entraînement
1	#FF0000	0.357284208288366	test
1	#00BFFF	0.74562295191123	validation
1	#000000	0.514872277062781	sous-entraînement
1	#00BFFF	0.760718249993687	validation
1	#000000	1	sous-entraînement
1	#FF0000	0.373142308532612	test
1	#00BFFF	0.780002174664953	validation
1	#000000	0.816127113303873	sous-entraînement
1	#00BFFF	0.204383184412078	validation
1	#000000	0.621631510558441	sous-entraînement
1	#FF0000	0.121532946353444	test
1	#00BFFF	0.296218470024863	validation
1	#000000	0.337464769282013	sous-entraînement
1	#00BFFF	0.0977362572688758	validation
1	#000000	0.407720217703797	sous-entraînement
1	#FF0000	0.796341650919265	test
1	#00BFFF	0.265404124360311	validation
1	#000000	0.39523995953579	sous-entraînement
1	#00BFFF	0.552642888959551	validation
1	#000000	0.483725616046537	sous-entraînement
1	#FF0000	0.222640885666713	test
1	#00BFFF	0.795675916638905	validation
1	#000000	0.614549540629813	sous-entraînement
1	#00BFFF	0.759228066496503	validation
1	#000000	0.106250766848765	sous-entraînement
1	#FF0000	0.740961715840969	test
1	#00BFFF	0.39623411601801	validation
1	#000000	0.750325174312847	sous-entraînement
1	#00BFFF	0.628547926528538	validation
1	#000000	0.737161883732232	sous-entraînement
1	#FF0000	0.522401498908509	test
1	#00BFFF	0.444532173116636	validation
1	#000000	0.643472288333683	sous-entraînement
1	#00BFFF	0	validation
1	#000000	0.483814201119919	sous-entraînement
1	#FF0000	0.715653549684444	test
1	#00BFFF	0.652550422093696	validation
1	#000000	0.370891553065639	sous-entraînement
1	#00BFFF	0.890492705531539	validation
1	#000000	0.374725860743466	sous-entraînement
1	#FF0000	0.177013770768175	test
1	#00BFFF	0.0834557002908884	validation
1	#000000	0.134980792025924	sous-entraînement
1	#00BFFF	0.27158042971536	validation
1	#000000	0.479107226976368	sous-entraînement
1	#FF0000	0.67553493293827	test
1	#00BFFF	0.384966499105229	validation
1	#000000	0.844689269989497	sous-entraînement
1	#00BFFF	0.256813271800206	validation
1	#000000	0.437234736538979	sous-entraînement
1	#FF0000	0.27030101712254	test
1	#00BFFF	0.579229407439741	validation
1	#000000	0.213403196533271	sous-entraînement
1	#00BFFF	0.46108349208813	validation
1	#000000	0.685458522027474	sous-entraînement
1	#FF0000	0.176442780979988	test
1	#00BFFF	0.827536323478628	validation
1	#000000	0.367236827758098	sous-entraînement
1	#00BFFF	0.78615757298052	validation
1	#000000	0.358958737545605	sous-entraînement
1	#FF0000	0.340907506171988	test
1	#00BFFF	0.460148414648053	validation
1	#000000	0.887147714442755	sous-entraînement
1	#00BFFF	0.783789473890132	validation
1	#000000	0.401310181245349	sous-entraînement
1	#FF0000	0.729579979272874	test
1	#00BFFF	0.871613170431128	validation
1	#000000	0.385608891967457	sous-entraînement
1	#00BFFF	0.724354843121087	validation
1	#000000	0.402084924778991	sous-entraînement
1	#FF0000	0.2936118468047	test
1	#00BFFF	0.682785550823367	validation
1	#000000	0.283135696019107	sous-entraînement
1	#00BFFF	0.65943771136367	validation
1	#000000	0.086938149015788	sous-entraînement
1	#FF0000	0.245671070193034	test
1	#00BFFF	0.075494091001491	validation
1	#000000	0.274700221115611	sous-entraînement
1	#00BFFF	0.0250743648431788	validation
1	#000000	0.559670942803826	sous-entraînement
1	#FF0000	0.870935041566854	test
1	#00BFFF	0.703546569756804	validation
1	#000000	0.732614323515174	sous-entraînement
1	#00BFFF	0.439664539597942	validation
1	#000000	0.364739915835936	sous-entraînement
1	#FF0000	0.774808426233608	test
1	#00BFFF	0.537289861359561	validation
1	#000000	0.231994866642373	sous-entraînement
1	#00BFFF	0.438291075985295	validation
1	#000000	0.640207922652036	sous-entraînement
1	#FF0000	0.918245145156604	test
1	#00BFFF	0.20224534815742	validation
1	#000000	0.89714654708942	sous-entraînement
1	#00BFFF	0.880182748428471	validation
1	#000000	0.67248933953881	sous-entraînement
1	#FF0000	0.577428342824654	test
1	#00BFFF	0.123687854855275	validation
1	#000000	0.190322764615994	sous-entraînement
1	#00BFFF	0.194614382564802	validation
1	#000000	0.678420137759133	sous-entraînement
1	#FF0000	0.357284208288366	test
1	#00BFFF	0.74562295191123	validation
1	#000000	0.514872277062781	sous-entraînement
1	#00BFFF	0.760718249993687	validation
1	#000000	1	sous-entraînement
1	#FF0000	0.373142308532612	test
1	#00BFFF	0.780002174664953	validation
1	#000000	0.816127113303873	sous-entraînement
1	#00BFFF	0.204383184412078	validation
1	#000000	0.621631510558441	sous-entraînement
1	#FF0000	0.121532946353444	test
1	#00BFFF	0.296218470024863	validation
1	#000000	0.337464769282013	sous-entraînement
1	#00BFFF	0.0977362572688758	validation
1	#000000	0.407720217703797	sous-entraînement
1	#FF0000	0.796341650919265	test
1	#00BFFF	0.265404124360311	validation
1	#000000	0.39523995953579	sous-entraînement
1	#00BFFF	0.552642888959551	validation
1	#000000	0.483725616046537	sous-entraînement
1	#FF0000	0.222640885666713	test
1	#00BFFF	0.795675916638905	validation
1	#000000	0.614549540629813	sous-entraînement
1	#00BFFF	0.759228066496503	validation
1	#000000	0.106250766848765	sous-entraînement
1	#FF0000	0.740961715840969	test
1	#00BFFF	0.39623411601801	validation
1	#000000	0.750325174312847	sous-entraînement
1	#00BFFF	0.628547926528538	validation
1	#000000	0.737161883732232	sous-entraînement
1	#FF0000	0.522401498908509	test
1	#00BFFF	0.444532173116636	validation
1	#000000	0.643472288333683	sous-entraînement
1	#00BFFF	0	validation
1	#000000	0.483814201119919	sous-entraînement
1	#FF0000	0.715653549684444	test
1	#00BFFF	0.652550422093696	validation
1	#000000	0.370891553065639	sous-entraînement
1	#00BFFF	0.890492705531539	validation
1	#000000	0.374725860743466	sous-entraînement
1	#FF0000	0.177013770768175	test
1	#00BFFF	0.0834557002908884	validation
1	#000000	0.134980792025924	sous-entraînement
1	#00BFFF	0.27158042971536	validation
1	#000000	0.479107226976368	sous-entraînement
1	#FF0000	0.67553493293827	test
1	#00BFFF	0.384966499105229	validation
1	#000000	0.844689269989497	sous-entraînement
1	#00BFFF	0.256813271800206	validation
1	#000000	0.437234736538979	sous-entraînement
1	#FF0000	0.27030101712254	test
1	#00BFFF	0.579229407439741	validation
1	#000000	0.213403196533271	sous-entraînement
1	#00BFFF	0.46108349208813	validation
1	#000000	0.685458522027474	sous-entraînement
1	#FF0000	0.176442780979988	test
1	#00BFFF	0.827536323478628	validation
1	#000000	0.367236827758098	sous-entraînement
1	#00BFFF	0.78615757298052	validation
1	#000000	0.358958737545605	sous-entraînement
1	#FF0000	0.340907506171988	test
1	#00BFFF	0.460148414648053	validation
1	#000000	0.887147714442755	sous-entraînement
1	#00BFFF	0.783789473890132	validation
1	#000000	0.401310181245349	sous-entraînement
1	#FF0000	0.729579979272874	test
1	#00BFFF	0.871613170431128	validation
1	#000000	0.385608891967457	sous-entraînement
1	#00BFFF	0.724354843121087	validation
1	#000000	0.402084924778991	sous-entraînement
1	#FF0000	0.2936118468047	test
1	#00BFFF	0.682785550823367	validation
1	#000000	0.283135696019107	sous-entraînement
1	#00BFFF	0.65943771136367	validation
1	#000000	0.086938149015788	sous-entraînement
1	#FF0000	0.245671070193034	test
1	#00BFFF	0.075494091001491	validation
1	#000000	0.274700221115611	sous-entraînement
1	#00BFFF	0.0250743648431788	validation
1	#000000	0.559670942803826	sous-entraînement
1	#FF0000	0.870935041566854	test
1	#00BFFF	0.703546569756804	validation
1	#000000	0.732614323515174	sous-entraînement
1	#00BFFF	0.439664539597942	validation
1	#000000	0.364739915835936	sous-entraînement
1	#FF0000	0.774808426233608	test
1	#00BFFF	0.537289861359561	validation
1	#000000	0.231994866642373	sous-entraînement
1	#00BFFF	0.438291075985295	validation
1	#000000	0.640207922652036	sous-entraînement
1	#FF0000	0.918245145156604	test
1	#00BFFF	0.20224534815742	validation
1	#000000	0.89714654708942	sous-entraînement
1	#00BFFF	0.880182748428471	validation
1	#000000	0.67248933953881	sous-entraînement
1	#FF0000	0.577428342824654	test
1	#00BFFF	0.123687854855275	validation
1	#000000	0.190322764615994	sous-entraînement
1	#00BFFF	0.194614382564802	validation
1	#000000	0.678420137759133	sous-entraînement
1	#FF0000	0.357284208288366	test
1	#00BFFF	0.74562295191123	validation
1	#000000	0.514872277062781	sous-entraînement
1	#00BFFF	0.760718249993687	validation
1	#000000	1	sous-entraînement
1	#FF0000	0.373142308532612	test
1	#00BFFF	0.780002174664953	validation
1	#000000	0.816127113303873	sous-entraînement
1	#00BFFF	0.204383184412078	validation
1	#000000	0.621631510558441	sous-entraînement
1	#FF0000	0.121532946353444	test
1	#00BFFF	0.296218470024863	validation
1	#000000	0.337464769282013	sous-entraînement
1	#00BFFF	0.0977362572688758	validation
1	#000000	0.407720217703797	sous-entraînement
1	#FF0000	0.796341650919265	test
1	#00BFFF	0.265404124360311	validation
1	#000000	0.39523995953579	sous-entraînement
1	#00BFFF	0.552642888959551	validation
1	#000000	0.483725616046537	sous-entraînement
1	#FF0000	0.222640885666713	test
1	#00BFFF	0.795675916638905	validation
1	#000000	0.614549540629813	sous-entraînement
1	#00BFFF	0.759228066496503	validation
1	#000000	0.106250766848765	sous-entraînement
1	#FF0000	0.740961715840969	test
1	#00BFFF	0.39623411601801	validation
1	#000000	0.750325174312847	sous-entraînement
1	#00BFFF	0.628547926528538	validation
1	#000000	0.737161883732232	sous-entraînement
1	#FF0000	0.522401498908509	test
1	#00BFFF	0.444532173116636	validation
1	#000000	0.643472288333683	sous-entraînement
1	#00BFFF	0	validation
1	#000000	0.483814201119919	sous-entraînement
1	#FF0000	0.715653549684444	test
1	#00BFFF	0.652550422093696	validation
1	#000000	0.370891553065639	sous-entraînement
1	#00BFFF	0.890492705531539	validation
1	#000000	0.374725860743466	sous-entraînement
1	#FF0000	0.177013770768175	test
1	#00BFFF	0.0834557002908884	validation
1	#000000	0.134980792025924	sous-entraînement
1	#00BFFF	0.27158042971536	validation
1	#000000	0.479107226976368	sous-entraînement
1	#FF0000	0.67553493293827	test
1	#00BFFF	0.384966499105229	validation
1	#000000	0.844689269989497	sous-entraînement
1	#00BFFF	0.256813271800206	validation
1	#000000	0.437234736538979	sous-entraînement
1	#FF0000	0.27030101712254	test
1	#00BFFF	0.579229407439741	validation
1	#000000	0.213403196533271	sous-entraînement
1	#00BFFF	0.46108349208813	validation
1	#000000	0.685458522027474	sous-entraînement
1	#FF0000	0.176442780979988	test
1	#00BFFF	0.827536323478628	validation
1	#000000	0.367236827758098	sous-entraînement
1	#00BFFF	0.78615757298052	validation
1	#000000	0.358958737545605	sous-entraînement
1	#FF0000	0.340907506171988	test
1	#00BFFF	0.460148414648053	validation
1	#000000	0.887147714442755	sous-entraînement
1	#00BFFF	0.783789473890132	validation
1	#000000	0.401310181245349	sous-entraînement
1	#FF0000	0.729579979272874	test
1	#00BFFF	0.871613170431128	validation
1	#000000	0.385608891967457	sous-entraînement
1	#00BFFF	0.724354843121087	validation
1	#000000	0.402084924778991	sous-entraînement
1	#FF0000	0.2936118468047	test
1	#00BFFF	0.682785550823367	validation
1	#000000	0.283135696019107	sous-entraînement
1	#00BFFF	0.65943771136367	validation
1	#000000	0.086938149015788	sous-entraînement
1	#FF0000	0.245671070193034	test
1	#00BFFF	0.075494091001491	validation
1	#000000	0.274700221115611	sous-entraînement
1	#00BFFF	0.0250743648431788	validation
1	#000000	0.559670942803826	sous-entraînement
1	#FF0000	0.870935041566854	test
1	#00BFFF	0.703546569756804	validation
1	#000000	0.732614323515174	sous-entraînement
1	#00BFFF	0.439664539597942	validation
1	#000000	0.364739915835936	sous-entraînement
1	#FF0000	0.774808426233608	test
1	#00BFFF	0.537289861359561	validation
1	#000000	0.231994866642373	sous-entraînement
1	#00BFFF	0.438291075985295	validation
1	#000000	0.640207922652036	sous-entraînement
1	#FF0000	0.918245145156604	test
1	#00BFFF	0.20224534815742	validation
1	#000000	0.89714654708942	sous-entraînement
1	#00BFFF	0.880182748428471	validation
1	#000000	0.67248933953881	sous-entraînement
1	#FF0000	0.577428342824654	test
1	#00BFFF	0.123687854855275	validation
1	#000000	0.190322764615994	sous-entraînement
1	#00BFFF	0.194614382564802	validation
1	#000000	0.678420137759133	sous-entraînement
1	#FF0000	0.357284208288366	test
1	#00BFFF	0.74562295191123	validation
1	#000000	0.514872277062781	sous-entraînement
1	#00BFFF	0.760718249993687	validation
1	#000000	1	sous-entraînement
1	#FF0000	0.373142308532612	test
1	#00BFFF	0.780002174664953	validation
1	#000000	0.816127113303873	sous-entraînement
1	#00BFFF	0.204383184412078	validation
1	#000000	0.621631510558441	sous-entraînement
1	#FF0000	0.121532946353444	test
1	#00BFFF	0.296218470024863	validation
1	#000000	0.337464769282013	sous-entraînement
1	#00BFFF	0.0977362572688758	validation
1	#000000	0.407720217703797	sous-entraînement
1	#FF0000	0.796341650919265	test
1	#00BFFF	0.265404124360311	validation
1	#000000	0.39523995953579	sous-entraînement
1	#00BFFF	0.552642888959551	validation
1	#000000	0.483725616046537	sous-entraînement
1	#FF0000	0.222640885666713	test
1	#00BFFF	0.795675916638905	validation
1	#000000	0.614549540629813	sous-entraînement
1	#00BFFF	0.759228066496503	validation
1	#000000	0.106250766848765	sous-entraînement
1	#FF0000	0.740961715840969	test
1	#00BFFF	0.39623411601801	validation
1	#000000	0.750325174312847	sous-entraînement
1	#00BFFF	0.628547926528538	validation
1	#000000	0.737161883732232	sous-entraînement
1	#FF0000	0.522401498908509	test
1	#00BFFF	0.444532173116636	validation
1	#000000	0.643472288333683	sous-entraînement
1	#00BFFF	0	validation
1	#000000	0.483814201119919	sous-entraînement
1	#FF0000	0.715653549684444	test
1	#00BFFF	0.652550422093696	validation
1	#000000	0.370891553065639	sous-entraînement
1	#00BFFF	0.890492705531539	validation
1	#000000	0.374725860743466	sous-entraînement
1	#FF0000	0.177013770768175	test
1	#00BFFF	0.0834557002908884	validation
1	#000000	0.134980792025924	sous-entraînement
1	#00BFFF	0.27158042971536	validation
1	#000000	0.479107226976368	sous-entraînement
1	#FF0000	0.67553493293827	test
1	#00BFFF	0.384966499105229	validation
1	#000000	0.844689269989497	sous-entraînement
1	#00BFFF	0.256813271800206	validation
1	#000000	0.437234736538979	sous-entraînement
1	#FF0000	0.27030101712254	test
1	#00BFFF	0.579229407439741	validation
1	#000000	0.213403196533271	sous-entraînement
1	#00BFFF	0.46108349208813	validation
1	#000000	0.685458522027474	sous-entraînement
1	#FF0000	0.176442780979988	test
1	#00BFFF	0.827536323478628	validation
1	#000000	0.367236827758098	sous-entraînement
1	#00BFFF	0.78615757298052	validation
1	#000000	0.358958737545605	sous-entraînement
1	#FF0000	0.340907506171988	test
1	#00BFFF	0.460148414648053	validation
1	#000000	0.887147714442755	sous-entraînement
1	#00BFFF	0.783789473890132	validation
1	#000000	0.401310181245349	sous-entraînement
1	#FF0000	0.729579979272874	test
1	#00BFFF	0.871613170431128	validation
1	#000000	0.385608891967457	sous-entraînement
1	#00BFFF	0.724354843121087	validation
1	#000000	0.402084924778991	sous-entraînement
1	#FF0000	0.2936118468047	test
1	#00BFFF	0.682785550823367	validation
1	#000000	0.283135696019107	sous-entraînement
1	#00BFFF	0.65943771136367	validation
1	#000000	0.086938149015788	sous-entraînement
1	#FF0000	0.245671070193034	test
1	#00BFFF	0.075494091001491	validation
1	#000000	0.274700221115611	sous-entraînement
1	#00BFFF	0.0250743648431788	validation
1	#000000	0.559670942803826	sous-entraînement
1	#FF0000	0.870935041566854	test
1	#00BFFF	0.703546569756804	validation
1	#000000	0.732614323515174	sous-entraînement
1	#00BFFF	0.439664539597942	validation
1	#000000	0.364739915835936	sous-entraînement
1	#FF0000	0.774808426233608	test
1	#00BFFF	0.537289861359561	validation
